my_id;unos;decision;tipo_delito;abreviado;tribcoleg;extranjero;imputado_mujer;genero_victima;defensor_pub;defensor_muj;exp_defensor;exp_fiscal;fiscal_mujer;exp_juez;juez_mujer;year;periodo
7947;1;0;0;0;1;0;0;0;1;1;14;12;1;12;0;2011;1
8078;1;0;3;0;0;0;0;2;0;0;15;8;0;16;1;2011;1
8079;1;0;3;0;0;0;0;2;0;0;15;8;0;16;1;2011;1
8283;1;1;2;0;1;0;0;0;1;1;14;11;0;12;0;2011;1
9103;1;0;4;0;1;0;0;2;0;0;18;4;0;10;1;2012;1
9104;1;0;4;0;1;0;0;2;0;0;18;4;0;10;1;2012;1
9105;1;0;4;0;1;0;0;2;0;0;18;4;0;10;1;2012;1
3373;1;1;5;0;1;0;0;2;1;0;12;16;0;15;1;2006;0
8345;1;0;3;0;1;0;0;2;0;0;9;5;1;19;1;2011;1
8346;1;0;3;0;1;0;0;2;0;0;9;5;1;19;1;2011;1
2870;1;0;3;0;1;0;0;2;0;0;36;7;0;14;1;2005;0
7859;1;0;1;0;1;0;0;1;1;0;16;3;1;16;0;2011;1
9594;1;0;3;0;0;0;0;0;1;0;15;2;0;11;1;2013;1
1104;1;1;5;0;1;1;0;2;0;0;13;8;0;9;0;2013;1
4196;1;0;9;0;0;0;0;0;0;0;26;9;1;17;0;2006;0
4197;1;0;9;0;0;0;0;0;0;0;26;9;1;17;0;2006;0
4465;1;0;9;0;0;0;0;0;0;0;26;9;1;17;0;2006;0
5208;1;0;0;0;0;0;0;1;0;0;15;10;0;19;1;2007;0
7471;1;0;0;0;1;0;0;0;0;1;19;11;1;18;0;2010;1
7821;1;1;0;0;1;0;0;2;0;0;25;12;1;31;1;2011;1
7843;1;1;2;0;1;0;0;0;0;0;31;22;1;26;1;2011;1
7848;1;0;0;0;1;0;0;0;0;0;31;22;1;26;1;2011;1
7850;1;0;0;0;1;0;0;0;0;0;31;22;1;26;1;2011;1
8586;1;1;0;0;1;0;0;0;1;1;1;5;0;10;1;2012;1
6703;1;1;1;0;1;0;0;2;0;0;11;12;0;14;0;2009;1
9780;1;1;0;0;1;0;0;2;0;1;16;14;1;33;1;2013;1
2926;1;0;4;0;1;0;0;2;0;0;5;8;0;14;1;2005;0
7406;1;1;3;0;0;0;0;2;1;1;9;9;1;7;0;2010;1
10084;1;1;3;0;0;0;0;2;1;0;15;6;1;11;1;2013;1
1102;1;0;5;0;1;1;0;2;0;0;16;24;1;13;1;2013;1
5665;1;0;1;0;1;0;0;2;1;0;15;11;0;13;0;2008;1
5674;1;0;1;0;1;0;0;2;1;0;15;11;0;13;0;2008;1
5675;1;0;1;0;1;0;0;2;1;0;15;11;0;13;0;2008;1
5676;1;0;1;0;1;0;0;2;1;0;15;11;0;13;0;2008;1
5677;1;0;1;0;1;0;0;2;1;0;15;11;0;13;0;2008;1
5678;1;0;1;0;1;0;0;2;1;0;15;11;0;13;0;2008;1
5679;1;0;1;0;1;0;0;2;1;0;15;11;0;13;0;2008;1
7685;1;0;2;0;1;0;0;0;0;0;11;10;1;30;1;2010;1
7784;1;0;5;0;1;0;0;2;0;0;17;8;0;17;1;2010;1
4819;1;1;0;0;1;0;0;2;1;1;14;10;0;22;1;2007;0
4824;1;0;2;0;1;0;0;2;1;1;14;10;0;22;1;2007;0
4825;1;0;4;0;1;0;0;2;1;1;14;10;0;22;1;2007;0
4826;1;0;4;0;1;0;0;2;1;1;14;10;0;22;1;2007;0
4848;1;0;4;0;1;0;0;2;1;1;14;10;0;22;1;2007;0
8044;1;1;5;0;1;0;0;2;0;0;3;7;0;18;1;2011;1
8248;1;1;3;0;1;0;0;2;0;0;13;8;0;26;1;2011;1
5805;1;0;0;0;0;0;0;0;0;0;37;11;0;20;1;2008;1
2873;1;0;3;0;1;0;0;2;0;0;36;7;0;14;1;2005;0
4381;1;0;2;0;0;0;0;0;0;0;2;9;1;11;0;2006;0
5023;1;0;2;0;1;0;0;1;0;0;22;23;0;18;0;2007;0
5373;1;0;3;0;1;0;0;2;1;1;10;10;0;16;1;2007;0
7569;1;0;0;0;1;0;0;0;1;0;13;2;0;15;0;2010;1
3715;1;1;0;0;1;0;0;2;1;0;15;9;0;15;1;2006;0
3716;1;1;9;0;1;0;0;2;1;0;15;9;0;15;1;2006;0
5791;1;1;2;0;0;0;0;2;0;1;26;24;0;14;0;2008;1
8321;1;1;3;0;1;0;0;2;0;0;42;15;1;20;1;2011;1
8322;1;1;3;0;1;0;0;2;0;0;42;15;1;20;1;2011;1
8323;1;1;3;0;1;0;0;2;0;0;42;15;1;20;1;2011;1
8338;1;1;9;0;1;0;0;2;0;0;25;15;1;20;1;2011;1
9586;1;0;3;0;0;0;0;2;0;1;10;3;1;11;1;2013;1
10062;1;1;0;0;1;0;0;2;0;0;12;16;0;18;0;2013;1
3082;1;0;2;0;1;0;0;0;1;0;14;19;1;14;0;2005;0
7420;1;1;4;0;1;0;1;1;0;0;15;11;1;8;1;2010;1
2869;1;0;3;0;1;0;0;2;0;0;36;7;0;14;1;2005;0
2877;1;0;3;0;1;0;0;2;0;0;36;7;0;14;1;2005;0
5372;1;0;3;0;1;0;0;2;1;0;5;10;0;16;1;2007;0
2875;1;0;3;0;1;0;0;2;0;0;36;7;0;14;1;2005;0
8585;1;0;3;0;0;0;0;2;0;0;26;9;0;10;1;2012;1
4183;1;0;9;0;1;0;0;2;0;0;16;3;0;15;1;2006;0
9762;1;1;5;0;1;0;0;2;0;0;44;15;0;25;1;2013;1
7425;1;1;9;0;0;0;0;2;0;0;34;14;1;8;1;2010;1
8324;1;1;3;0;1;0;0;2;0;0;26;15;1;20;1;2011;1
8325;1;0;9;0;1;0;0;2;0;0;26;15;1;20;1;2011;1
8326;1;0;9;0;1;0;0;2;0;0;26;15;1;20;1;2011;1
8327;1;0;9;0;1;0;0;2;0;0;26;15;1;20;1;2011;1
8328;1;0;9;0;1;0;0;2;0;0;26;15;1;20;1;2011;1
593;1;0;2;0;0;1;0;0;0;0;31;23;0;19;1;2007;0
4190;1;0;2;0;0;0;0;0;0;1;24;22;0;17;0;2006;0
175;1;2;0;0;0;1;0;0;1;0;5;3;1;20;1;2004;0
176;1;0;1;0;1;1;0;1;0;1;9;10;0;20;0;2004;0
177;1;0;1;0;1;1;0;1;0;1;9;10;0;20;0;2004;0
178;1;0;1;0;1;1;0;1;0;1;9;10;0;20;0;2004;0
179;1;0;1;0;1;1;0;1;0;1;9;10;0;20;0;2004;0
180;1;0;1;0;1;1;0;1;0;1;9;10;0;20;0;2004;0
181;1;0;1;0;1;1;0;1;0;1;9;10;0;20;0;2004;0
182;1;0;1;0;1;1;0;1;0;1;9;10;0;20;0;2004;0
183;1;0;1;0;1;1;0;1;0;1;9;10;0;20;0;2004;0
184;1;0;1;0;1;1;0;1;0;1;9;10;0;20;0;2004;0
185;1;0;1;0;1;1;0;1;0;1;9;10;0;20;0;2004;0
186;1;0;1;0;1;1;0;1;0;1;9;10;0;20;0;2004;0
187;1;0;1;0;1;1;0;1;0;1;9;10;0;20;0;2004;0
188;1;0;1;0;1;1;0;1;0;1;9;10;0;20;0;2004;0
189;1;0;1;0;1;1;0;1;0;1;9;10;0;20;0;2004;0
190;1;0;1;0;1;1;0;1;0;1;9;10;0;20;0;2004;0
194;1;0;6;0;0;1;0;2;1;0;13;7;1;20;1;2004;0
195;1;1;5;0;1;1;0;2;1;1;16;12;0;19;1;2004;0
200;1;1;2;0;1;1;1;0;0;0;14;20;0;16;1;2004;0
202;1;2;8;0;0;1;0;2;1;0;13;6;0;20;1;2004;0
218;1;0;8;0;0;1;0;2;1;1;11;21;0;20;1;2004;0
221;1;0;0;0;1;1;0;0;1;0;8;1;1;22;0;2004;0
222;1;0;6;0;0;1;0;2;1;0;17;7;1;20;1;2004;0
223;1;0;0;0;0;1;0;1;1;0;17;7;1;20;1;2004;0
224;1;2;8;0;0;1;0;2;1;0;5;7;0;20;1;2004;0
225;1;2;0;0;0;1;0;0;1;0;13;18;1;20;1;2004;0
226;1;2;0;0;0;1;0;0;1;0;10;18;1;20;1;2004;0
227;1;2;0;0;0;1;0;0;1;0;13;17;1;20;1;2004;0
229;1;2;0;0;0;1;1;0;0;0;11;4;1;20;1;2004;0
230;1;2;0;0;0;1;1;0;0;0;11;4;1;20;1;2004;0
233;1;2;2;0;0;1;0;0;1;1;18;24;1;20;1;2004;0
235;1;0;7;0;0;1;0;1;1;0;5;6;1;20;1;2004;0
236;1;2;2;0;0;1;0;0;1;0;17;20;0;20;1;2004;0
237;1;0;1;0;1;1;0;1;1;0;13;4;1;17;0;2004;0
238;1;0;7;0;1;1;0;1;1;0;13;4;1;17;0;2004;0
244;1;0;0;0;1;1;0;0;1;1;2;18;1;22;0;2004;0
245;1;0;0;0;1;1;0;0;1;0;17;7;0;16;0;2004;0
246;1;2;0;0;0;1;0;0;1;0;13;18;1;19;1;2004;0
247;1;0;6;0;1;1;0;2;1;0;6;10;1;16;1;2004;0
248;1;0;6;0;1;1;0;2;1;0;6;10;1;16;1;2004;0
249;1;0;6;0;1;1;0;2;1;0;6;10;1;16;1;2004;0
250;1;0;6;0;1;1;0;2;1;0;6;10;1;16;1;2004;0
251;1;0;6;0;1;1;0;2;1;0;6;10;1;16;1;2004;0
252;1;0;0;0;1;1;0;1;1;0;6;10;1;16;1;2004;0
253;1;0;0;0;1;1;0;1;1;0;6;10;1;16;1;2004;0
254;1;0;0;0;1;1;0;1;1;0;6;10;1;16;1;2004;0
255;1;0;0;0;1;1;0;1;1;0;6;10;1;16;1;2004;0
256;1;0;0;0;1;1;0;1;1;0;6;10;1;16;1;2004;0
257;1;0;0;0;1;1;0;1;1;0;6;10;1;16;1;2004;0
258;1;1;0;0;1;1;0;0;1;1;6;9;1;19;1;2004;0
259;1;1;2;0;0;1;1;0;0;0;10;7;0;17;0;2004;0
261;1;1;5;0;1;1;0;2;0;1;9;2;0;9;0;2004;0
262;1;1;5;0;1;1;0;2;0;1;9;2;0;9;0;2004;0
263;1;1;5;0;1;1;0;2;0;0;24;2;0;9;0;2004;0
264;1;0;0;0;0;1;0;0;1;0;14;8;1;25;1;2005;0
266;1;0;1;0;1;1;0;1;1;1;10;5;1;23;0;2005;0
267;1;2;9;0;0;1;0;2;0;1;12;8;1;14;1;2005;0
270;1;1;1;0;1;1;0;1;0;0;21;8;0;26;0;2005;0
271;1;0;0;0;1;1;0;0;1;0;7;19;1;20;1;2005;0
273;1;0;0;0;1;1;0;1;0;0;25;1;0;21;1;2005;0
274;1;0;2;0;0;1;0;0;1;0;7;19;1;20;1;2005;0
276;1;2;8;0;0;1;0;2;1;0;11;6;0;25;1;2005;0
283;1;0;6;0;0;1;0;2;1;0;7;8;0;18;1;2005;0
284;1;0;0;0;0;1;1;0;1;0;14;8;1;18;0;2005;0
288;1;0;1;0;1;1;0;1;1;1;12;21;0;20;1;2005;0
290;1;1;1;0;1;1;0;1;1;0;11;8;0;17;1;2005;0
291;1;0;3;0;0;1;0;2;0;0;3;3;1;16;0;2005;0
292;1;2;0;0;0;1;0;0;1;0;18;4;0;14;0;2005;0
296;1;0;1;0;1;1;0;1;1;0;18;8;0;21;0;2005;0
297;1;0;0;0;1;1;0;1;1;0;18;8;0;21;0;2005;0
298;1;0;0;0;1;1;0;0;0;0;4;21;0;26;0;2005;0
300;1;2;0;0;1;1;0;2;1;0;11;21;0;14;1;2005;0
301;1;2;6;0;0;1;1;2;1;1;1;8;0;14;1;2005;0
303;1;2;8;0;0;1;0;2;1;0;18;10;0;16;0;2005;0
304;1;2;0;0;1;1;0;0;1;0;18;19;1;16;0;2005;0
305;1;2;8;0;0;1;0;1;1;0;14;8;1;6;1;2005;0
308;1;2;8;0;0;1;0;2;1;0;10;8;0;14;0;2005;0
309;1;2;8;0;0;1;0;2;1;0;10;8;0;6;1;2005;0
311;1;2;7;0;0;1;0;1;1;0;14;17;0;19;1;2005;0
312;1;2;2;0;0;1;0;0;1;0;14;21;0;14;1;2005;0
313;1;0;9;0;0;1;1;2;1;0;14;19;1;17;0;2005;0
315;1;0;6;0;0;1;0;2;1;0;14;1;0;17;0;2005;0
316;1;1;1;0;1;1;0;1;1;0;11;18;1;7;0;2005;0
317;1;0;1;0;1;1;0;1;1;0;11;18;1;7;0;2005;0
319;1;2;2;0;0;1;0;0;0;0;22;21;0;7;0;2005;0
320;1;2;0;0;0;1;1;1;1;0;11;19;1;7;0;2005;0
321;1;0;1;0;1;1;0;2;1;0;11;19;1;7;0;2005;0
322;1;1;5;0;1;1;0;2;0;1;29;8;0;20;1;2005;0
323;1;2;6;0;0;1;0;2;1;0;10;25;1;6;1;2005;0
325;1;1;5;0;1;1;0;2;1;1;29;9;0;16;1;2005;0
326;1;1;5;0;1;1;0;2;1;1;10;9;0;16;1;2005;0
327;1;1;5;0;1;1;0;2;0;1;29;9;0;16;1;2005;0
330;1;1;5;0;1;1;0;2;1;0;11;9;0;16;1;2005;0
331;1;0;5;0;1;1;0;2;0;1;29;9;0;16;1;2005;0
332;1;0;1;0;1;1;0;2;1;0;11;19;1;7;0;2005;0
333;1;0;9;0;0;1;1;2;1;0;14;19;1;17;0;2005;0
334;1;0;9;0;0;1;1;2;1;0;14;19;1;17;0;2005;0
335;1;0;8;0;1;1;0;2;0;1;29;9;0;16;1;2005;0
342;1;2;9;0;1;1;0;2;0;0;25;14;0;17;0;2006;0
343;1;2;9;0;1;1;0;2;0;0;25;14;0;17;0;2006;0
344;1;2;9;0;1;1;0;2;0;0;25;14;0;17;0;2006;0
345;1;2;9;0;1;1;0;2;0;0;25;14;0;17;0;2006;0
346;1;2;9;0;1;1;0;2;0;0;25;14;0;17;0;2006;0
347;1;2;9;0;1;1;0;2;0;0;25;14;0;17;0;2006;0
348;1;2;9;0;1;1;0;2;0;0;25;14;0;17;0;2006;0
349;1;2;9;0;1;1;0;2;0;0;25;14;0;17;0;2006;0
350;1;2;9;0;1;1;0;2;0;0;25;14;0;17;0;2006;0
351;1;2;9;0;1;1;0;2;0;0;25;14;0;17;0;2006;0
352;1;2;9;0;1;1;0;2;0;0;25;14;0;17;0;2006;0
353;1;2;9;0;1;1;0;2;0;0;25;14;0;17;0;2006;0
354;1;2;9;0;1;1;0;2;0;0;25;14;0;17;0;2006;0
355;1;2;9;0;1;1;0;2;0;0;25;14;0;17;0;2006;0
356;1;2;4;0;1;1;0;2;0;0;25;14;0;17;0;2006;0
357;1;2;4;0;1;1;0;2;0;0;25;14;0;17;0;2006;0
358;1;2;4;0;1;1;0;2;0;0;25;14;0;17;0;2006;0
359;1;2;4;0;1;1;0;2;0;0;25;14;0;17;0;2006;0
360;1;2;4;0;1;1;0;2;0;0;25;14;0;17;0;2006;0
361;1;2;4;0;1;1;0;2;0;0;25;14;0;17;0;2006;0
362;1;2;4;0;1;1;0;2;0;0;25;14;0;17;0;2006;0
363;1;2;4;0;1;1;0;2;0;0;25;14;0;17;0;2006;0
364;1;2;4;0;1;1;0;2;0;0;25;14;0;17;0;2006;0
365;1;2;4;0;1;1;0;2;0;0;25;14;0;17;0;2006;0
366;1;2;4;0;1;1;0;2;0;0;25;14;0;17;0;2006;0
367;1;2;4;0;1;1;0;2;0;0;25;14;0;17;0;2006;0
368;1;2;4;0;1;1;0;2;0;0;25;14;0;17;0;2006;0
369;1;2;4;0;1;1;0;2;0;0;25;14;0;17;0;2006;0
370;1;2;4;0;1;1;0;2;0;0;25;14;0;17;0;2006;0
371;1;2;4;0;1;1;0;2;0;0;25;14;0;17;0;2006;0
372;1;2;4;0;1;1;0;2;0;0;25;14;0;17;0;2006;0
373;1;2;4;0;1;1;0;2;0;0;25;14;0;17;0;2006;0
374;1;2;4;0;1;1;0;2;0;0;25;14;0;17;0;2006;0
375;1;2;4;0;1;1;0;2;0;0;25;14;0;17;0;2006;0
376;1;2;4;0;1;1;0;2;0;0;25;14;0;17;0;2006;0
377;1;2;4;0;1;1;0;2;0;0;25;14;0;17;0;2006;0
378;1;2;4;0;1;1;0;2;0;0;25;14;0;17;0;2006;0
379;1;2;4;0;1;1;0;2;0;0;25;14;0;17;0;2006;0
380;1;2;4;0;1;1;0;2;0;0;25;14;0;17;0;2006;0
381;1;2;4;0;1;1;0;2;0;0;25;14;0;17;0;2006;0
382;1;2;4;0;1;1;0;2;0;0;25;14;0;17;0;2006;0
383;1;2;4;0;1;1;0;2;0;0;25;14;0;17;0;2006;0
384;1;2;4;0;1;1;0;2;0;0;25;14;0;17;0;2006;0
386;1;0;9;0;0;1;1;2;1;1;9;9;1;8;1;2006;0
390;1;0;2;0;0;1;0;1;1;0;7;19;1;21;1;2006;0
391;1;0;1;0;1;1;0;1;0;0;4;9;0;17;0;2006;0
392;1;2;0;0;0;1;0;2;0;0;23;17;1;19;0;2006;0
393;1;0;1;0;1;1;0;1;1;1;1;9;0;19;0;2006;0
394;1;0;3;0;1;1;0;2;1;1;8;1;1;19;0;2006;0
397;1;1;0;0;1;1;0;2;0;0;15;20;1;27;0;2006;0
398;1;1;0;0;1;1;0;2;1;1;8;20;1;27;0;2006;0
401;1;0;6;0;0;1;0;2;1;1;9;20;1;18;1;2006;0
402;1;0;6;0;0;1;0;2;1;1;9;20;1;18;1;2006;0
403;1;0;6;0;0;1;0;2;1;1;9;20;1;18;1;2006;0
404;1;0;6;0;0;1;0;2;1;1;9;20;1;18;1;2006;0
405;1;0;5;0;1;1;0;2;1;1;9;7;0;27;0;2006;0
406;1;1;1;0;1;1;0;1;1;0;8;2;0;15;1;2006;0
407;1;1;1;0;1;1;0;1;1;0;8;2;0;15;1;2006;0
408;1;1;1;0;1;1;0;1;1;0;8;2;0;15;1;2006;0
409;1;2;0;0;1;1;0;0;1;1;11;19;1;17;0;2006;0
411;1;0;2;0;0;1;0;0;1;0;15;22;0;16;1;2006;0
412;1;0;0;0;1;1;0;1;1;0;2;9;1;15;0;2006;0
413;1;0;1;0;1;1;0;1;1;0;2;9;1;15;0;2006;0
416;1;2;8;0;0;1;0;2;1;0;15;9;0;15;0;2006;0
417;1;2;8;0;0;1;0;2;1;0;19;9;0;15;0;2006;0
419;1;2;0;0;0;1;1;1;1;0;15;20;1;15;0;2006;0
420;1;2;8;0;0;1;0;2;1;0;15;9;0;15;0;2006;0
421;1;2;8;0;0;1;0;2;1;1;20;9;0;15;0;2006;0
422;1;1;0;0;1;1;0;1;0;0;9;20;1;21;1;2006;0
423;1;0;6;0;0;1;0;1;1;0;13;9;0;16;1;2006;0
425;1;0;2;0;0;1;1;0;1;0;9;22;0;10;0;2006;0
426;1;1;0;0;1;1;0;0;0;0;10;5;0;19;0;2006;0
427;1;1;0;0;1;1;0;0;1;0;15;5;0;19;0;2006;0
429;1;2;8;0;0;1;0;2;1;0;19;9;0;16;1;2006;0
430;1;1;2;0;1;1;0;0;0;0;7;9;0;15;0;2006;0
433;1;1;6;0;0;1;0;2;1;0;7;9;0;26;1;2006;0
437;1;0;0;0;1;1;0;2;1;0;9;20;1;16;1;2006;0
438;1;1;6;0;0;1;0;1;1;0;7;9;0;26;1;2006;0
439;1;0;2;0;1;1;0;2;0;1;11;8;0;18;1;2006;0
440;1;0;9;0;1;1;0;2;0;1;11;8;0;18;1;2006;0
441;1;0;2;0;1;1;0;2;1;0;15;8;0;18;1;2006;0
442;1;0;9;0;1;1;0;2;1;0;15;8;0;18;1;2006;0
443;1;0;2;0;1;1;0;2;0;0;24;8;0;18;1;2006;0
444;1;0;9;0;1;1;0;2;0;0;24;8;0;18;1;2006;0
445;1;0;2;0;1;1;0;2;0;0;24;8;0;18;1;2006;0
446;1;0;9;0;1;1;0;2;0;0;24;8;0;18;1;2006;0
447;1;0;2;0;1;1;0;2;0;1;11;8;0;18;1;2006;0
448;1;0;9;0;1;1;0;2;0;1;11;8;0;18;1;2006;0
449;1;0;2;0;1;1;0;2;1;0;5;8;0;18;1;2006;0
454;1;0;8;0;0;1;0;2;0;1;7;22;0;16;1;2006;0
455;1;0;7;0;0;1;0;2;0;1;7;22;0;16;1;2006;0
456;1;2;6;0;0;1;0;2;1;0;15;22;0;16;1;2006;0
457;1;2;0;0;0;1;0;0;1;0;13;4;1;19;0;2006;0
458;1;0;2;0;0;1;0;1;1;0;7;9;0;17;0;2006;0
461;1;0;0;0;0;1;0;0;0;0;13;9;0;16;1;2006;0
462;1;2;0;0;0;1;0;2;1;0;15;20;1;19;0;2006;0
463;1;1;5;0;1;1;0;2;0;0;18;16;0;21;1;2006;0
465;1;1;5;0;1;1;0;2;0;0;18;16;0;21;1;2006;0
467;1;0;6;0;0;1;0;2;1;0;13;9;1;15;1;2006;0
469;1;0;0;0;1;1;0;0;1;1;13;3;1;26;1;2006;0
475;1;1;0;0;0;1;0;2;1;0;12;9;1;11;0;2006;0
476;1;1;0;0;0;1;0;2;1;0;12;9;1;11;0;2006;0
477;1;2;8;0;0;1;0;2;1;1;0;9;1;15;0;2006;0
480;1;1;0;0;1;1;0;0;0;0;9;22;0;10;0;2006;0
481;1;0;1;0;1;1;1;2;1;1;13;8;1;21;1;2006;0
482;1;0;1;0;1;1;1;2;1;1;13;8;1;21;1;2006;0
483;1;0;7;0;1;1;1;2;1;1;13;8;1;21;1;2006;0
